"filename", "language", "Lua", "CSS", "MS SQL", "HTML", "JavaScript", "Markdown", "XML", "YAML", "JSON", "vue", "comment", "blank", "total"
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-core\.github\contributing.md", "Markdown", 0, 0, 0, 0, 0, 125, 0, 0, 0, 0, 0, 77, 202
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-core\.github\pull_request_template.md", "Markdown", 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 5, 12
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-core\.github\workflows\lint.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 1, 24
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-core\.github\workflows\stale.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 5, 5, 30
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-core\README.md", "Markdown", 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 7, 22
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-core\client\drawtext.lua", "Lua", 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 61
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-core\client\events.lua", "Lua", 216, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 44, 280
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-core\client\functions.lua", "Lua", 1006, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 77, 1106
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-core\client\loops.lua", "Lua", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 25
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-core\client\main.lua", "Lua", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9, 51
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-core\config.lua", "Lua", 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10, 158
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-core\fxmanifest.lua", "Lua", 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 51
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-core\html\css\drawtext.css", "CSS", 0, 103, 0, 0, 0, 0, 0, 0, 0, 0, 5, 17, 125
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-core\html\css\style.css", "CSS", 0, 121, 0, 0, 0, 0, 0, 0, 0, 0, 5, 23, 149
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-core\html\index.html", "HTML", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 1, 21
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-core\html\js\app.js", "JavaScript", 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 13, 66
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-core\html\js\config.js", "JavaScript", 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 5, 54
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-core\html\js\drawtext.js", "JavaScript", 0, 0, 0, 0, 110, 0, 0, 0, 0, 0, 0, 15, 125
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-core\locale\ar.lua", "Lua", 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 128
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-core\locale\bg.lua", "Lua", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 35
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-core\locale\bs.lua", "Lua", 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 129
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-core\locale\cn.lua", "Lua", 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 129
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-core\locale\cs.lua", "Lua", 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 120
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-core\locale\da.lua", "Lua", 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 130
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-core\locale\de.lua", "Lua", 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 131
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-core\locale\ee.lua", "Lua", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 35
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-core\locale\el.lua", "Lua", 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 127
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-core\locale\en.lua", "Lua", 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 131
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-core\locale\es.lua", "Lua", 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 133
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-core\locale\et.lua", "Lua", 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 128
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-core\locale\fa.lua", "Lua", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 29
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-core\locale\fi.lua", "Lua", 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 127
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-core\locale\fr.lua", "Lua", 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 133
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-core\locale\ge.lua", "Lua", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 29
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-core\locale\he.lua", "Lua", 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 129
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-core\locale\hu.lua", "Lua", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 29
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-core\locale\id.lua", "Lua", 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 130
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-core\locale\is.lua", "Lua", 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 128
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-core\locale\it.lua", "Lua", 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 133
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-core\locale\ja.lua", "Lua", 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 133
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-core\locale\lv.lua", "Lua", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 29
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-core\locale\ml.lua", "Lua", 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 133
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-core\locale\nl.lua", "Lua", 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 131
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-core\locale\no.lua", "Lua", 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 127
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-core\locale\np.lua", "Lua", 132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 134
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-core\locale\pl.lua", "Lua", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 35
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-core\locale\pt-br.lua", "Lua", 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 130
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-core\locale\pt.lua", "Lua", 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 129
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-core\locale\ro.lua", "Lua", 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 131
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-core\locale\rs.lua", "Lua", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 29
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-core\locale\ru.lua", "Lua", 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 128
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-core\locale\sl.lua", "Lua", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 29
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-core\locale\sv.lua", "Lua", 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 130
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-core\locale\ta.lua", "Lua", 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 132
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-core\locale\th.lua", "Lua", 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 130
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-core\locale\tr.lua", "Lua", 132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 134
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-core\locale\ua.lua", "Lua", 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 132
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-core\locale\vn.lua", "Lua", 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 130
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-core\qbcore.sql", "MS SQL", 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 3, 45
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-core\server\commands.lua", "Lua", 275, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 37, 324
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-core\server\debug.lua", "Lua", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 45
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-core\server\events.lua", "Lua", 214, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 47, 286
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-core\server\exports.lua", "Lua", 249, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 74, 337
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-core\server\functions.lua", "Lua", 494, 0, 0, 0, 0, 0, 0, 0, 0, 0, 181, 65, 740
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-core\server\main.lua", "Lua", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9, 50
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-core\server\player.lua", "Lua", 562, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 85, 667
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-core\shared\gangs.lua", "Lua", 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 59
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-core\shared\items.lua", "Lua", 325, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 36, 394
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-core\shared\jobs.lua", "Lua", 193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 200
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-core\shared\locale.lua", "Lua", 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 23, 146
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-core\shared\locations.lua", "Lua", 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 109
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-core\shared\main.lua", "Lua", 157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 18, 176
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-core\shared\vehicles.lua", "Lua", 758, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 3, 784
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-core\shared\weapons.lua", "Lua", 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 11, 152
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-crafting\README.md", "Markdown", 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 5, 19
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-crafting\client.lua", "Lua", 195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 207
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-crafting\config.lua", "Lua", 176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 177
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-crafting\fxmanifest.lua", "Lua", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 17
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-crafting\locales\cs.lua", "Lua", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 25
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-crafting\locales\de.lua", "Lua", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 26
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-crafting\locales\en.lua", "Lua", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 23
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-crafting\locales\es.lua", "Lua", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 26
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-crafting\locales\nl.lua", "Lua", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 26
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-crafting\server.lua", "Lua", 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11, 80
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-crypto\.github\ISSUE_TEMPLATE\bug_report.md", "Markdown", 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 8, 33
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-crypto\.github\ISSUE_TEMPLATE\feature-request.md", "Markdown", 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 6, 21
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-crypto\.github\auto_assign.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 6, 4, 17
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-crypto\.github\contributing.md", "Markdown", 0, 0, 0, 0, 0, 125, 0, 0, 0, 0, 0, 77, 202
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-crypto\.github\pull_request_template.md", "Markdown", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 3, 11
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-crypto\.github\workflows\lint.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 23
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-crypto\.github\workflows\stale.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 5, 5, 30
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-crypto\README.md", "Markdown", 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 21, 54
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-crypto\client\main.lua", "Lua", 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13, 125
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-crypto\config.lua", "Lua", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11, 56
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-crypto\fxmanifest.lua", "Lua", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 21
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-crypto\locales\da.lua", "Lua", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 34
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-crypto\locales\de.lua", "Lua", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 34
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-crypto\locales\en.lua", "Lua", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 31
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-crypto\locales\es.lua", "Lua", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 34
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-crypto\locales\ja.lua", "Lua", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 34
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-crypto\locales\nl.lua", "Lua", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 26
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-crypto\locales\pt-br.lua", "Lua", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 34
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-crypto\locales\pt.lua", "Lua", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 34
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-crypto\qb-crypto.sql", "MS SQL", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-crypto\server\main.lua", "Lua", 318, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 41, 368
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-diving\.github\ISSUE_TEMPLATE\bug_report.md", "Markdown", 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 8, 33
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-diving\.github\ISSUE_TEMPLATE\feature-request.md", "Markdown", 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 6, 21
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-diving\.github\auto_assign.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 6, 4, 17
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-diving\.github\contributing.md", "Markdown", 0, 0, 0, 0, 0, 125, 0, 0, 0, 0, 0, 77, 202
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-diving\.github\pull_request_template.md", "Markdown", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 3, 11
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-diving\.github\workflows\lint.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 1, 24
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-diving\.github\workflows\stale.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 5, 5, 30
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-diving\README.md", "Markdown", 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 6, 23
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-diving\client\main.lua", "Lua", 382, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 27, 412
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-diving\config.lua", "Lua", 293, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 299
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-diving\fxmanifest.lua", "Lua", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 22
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-diving\locales\ar.lua", "Lua", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 41
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-diving\locales\da.lua", "Lua", 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 44
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-diving\locales\de.lua", "Lua", 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 44
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-diving\locales\en.lua", "Lua", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 40
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-diving\locales\es.lua", "Lua", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 41
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-diving\locales\et.lua", "Lua", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 41
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-diving\locales\fr.lua", "Lua", 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 44
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-diving\locales\is.lua", "Lua", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 41
"c:\Users\tangu\Desktop\Server\FIVEM\txData\QBCoreFramework_ED3476.base\resources\[qb]\qb-diving\locales\it.lua", "Lua", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 41
